_id/$oid,nombre,categoria,marca,presentacion,id
5cbc69be7af152186c0cd69e,Agua Saborizada Manzana sin Gas Aquarius 600 Cc,Bebidas sin alcohol,AQUARIUS,600.0 cc,7790895009211
5cbc69be7af152186c0cd83e,Agua Saborizada Manzana sin Gas Levite 1.5 Lt,Bebidas sin alcohol,LEVITÉ,1.5 lt,7798062548709
5cbc69be7af152186c0cd5f4,Agua Saborizada Manzana sin Gas Levite Cero 1.5 Lt,Bebidas sin alcohol,LEVITÉ,1.5 lt,7790315001061
5cbc69be7af152186c0cd690,Agua Saborizada Naranja Aquarius 2.25 Lt,Bebidas sin alcohol,AQUARIUS,2.25 lt,7790895003325
5cbc69be7af152186c0cd83d,Agua Saborizada Naranja sin Gas Levite 1.5 Lt,Bebidas sin alcohol,LEVITÉ,1.5 lt,7798062548648
5cbc69be7af152186c0cd5f1,Agua Saborizada Naranja sin Gas Levite Cero 1.5 Lt,Bebidas sin alcohol,LEVITÉ,1.5 lt,7790315000934
5cbc69be7af152186c0cd5f3,Agua Saborizada Naranja sin Gas Levite Cero 2.25 Lt,Bebidas sin alcohol,LEVITÉ,2.25 lt,7790315001054
5cbc69be7af152186c0cd836,Agua Saborizada Naranja sin Gas Villa Del Sur Levite 2.25 Lt,Bebidas sin alcohol,LEVITÉ,2.25 lt,7798062540291
5cbc69be7af152186c0cd6b0,Agua Saborizada Pera sin Gas Aquarius 1.5 Lt,Bebidas sin alcohol,AQUARIUS,1.5 lt,7790895640476
5cbc69be7af152186c0cd68e,Agua Saborizada Pera sin Gas Aquarius 2.25 Lt,Bebidas sin alcohol,AQUARIUS,2.25 lt,7790895003295
5cbc69be7af152186c0cd69d,Agua Saborizada Pera sin Gas Aquarius 600 Cc,Bebidas sin alcohol,AQUARIUS,600.0 cc,7790895009204
5cbc69be7af152186c0cd838,Agua Saborizada Pomelo con Gas We 2.2 Lt,Bebidas sin alcohol,SER,2.2 lt,7798062541915
5cbc69be7af152186c0cd6b2,Agua Saborizada Pomelo sin Gas Aquarius 1.5 Lt,Bebidas sin alcohol,AQUARIUS,1.5 lt,7790895640490
5cbc69be7af152186c0cd68d,Agua Saborizada Pomelo sin Gas Aquarius 2.25 Lt,Bebidas sin alcohol,AQUARIUS,2.25 lt,7790895003288
5cbc69be7af152186c0cd69f,Agua Saborizada Pomelo sin Gas Aquarius 600 Cc,Bebidas sin alcohol,AQUARIUS,600.0 cc,7790895009228
5cbc69be7af152186c0cd5f2,Agua Saborizada Pomelo sin Gas Levite Cero 2.25 Lt,Bebidas sin alcohol,LEVITÉ,2.25 lt,7790315001047
5cbc69be7af152186c0cd835,Agua Saborizada Pomelo sin Gas Villa Del Sur Levite 2.25 Lt,Bebidas sin alcohol,LEVITÉ,2.25 lt,7798062540284
5cbc69be7af152186c0cd6c6,Amargo Manzana Cero Terma 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133370
5cbc69be7af152186c0cd6c2,Aperitivo Amargo Cuyano Terma 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133332
5cbc69be7af152186c0cd6c3,Aperitivo Amargo Cuyano Terma Light 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133349
5cbc69be7af152186c0cd6be,Aperitivo Amargo Limon Terma 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133271
5cbc69be7af152186c0cd6bf,Aperitivo Amargo Limon Terma Light 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133288
5cbc69be7af152186c0cd6c4,Aperitivo Amargo Patagonico Terma 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133356
5cbc69be7af152186c0cd6c5,Aperitivo Amargo Pomelo Rosado Terma 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133363
5cbc69be7af152186c0cd6bd,Aperitivo Amargo Pomelo Terma 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133257
5cbc69be7af152186c0cd6c0,Aperitivo Amargo Serrano Terma 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133318
5cbc69be7af152186c0cd6c1,Aperitivo Amargo Serrano Terma Light 1.35 Lt,Bebidas sin alcohol,TERMA,1.35 lt,7790950133325
5cbc69be7af152186c0cd84f,Bebida Energizante Speed Unlimited Regular 250 Ml,Bebidas deportivas,SPEED,250.0 ml,7798119220015
5cbc69be7af152186c0cd781,Bebida Isotonica Cool Blue Gatorade 1.25 Lt,Bebidas deportivas,GATORADE,1.25 lt,7792170110704
5cbc69be7af152186c0cd77c,Bebida Isotonica Cool Blue Gatorade 500 Ml,Bebidas deportivas,GATORADE,500.0 ml,7792170042258
5cbc69be7af152186c0cd695,Bebida Isotonica Frutas Tropicales Powearde 995 Ml,Bebidas deportivas,POWERADE,995.0 ml,7790895006104
5cbc69be7af152186c0cd6b3,Bebida Isotonica Frutas Tropicales Powerade 500 Ml,Bebidas deportivas,POWERADE,500.0 ml,7790895641183
5cbc69be7af152186c0cd780,Bebida Isotonica Manzana Gatorade 1.25 Lt,Bebidas deportivas,GATORADE,1.25 lt,7792170110575
5cbc69be7af152186c0cd77a,Bebida Isotonica Manzana Gatorade 500 Ml,Bebidas deportivas,GATORADE,500.0 ml,7792170042005
5cbc69be7af152186c0cd77d,Bebida Isotonica Manzana Gatorade 750 Cc,Bebidas deportivas,GATORADE,750.0 cc,7792170052271
5cbc69be7af152186c0cd694,Bebida Isotonica Manzana Powearde 995 Ml,Bebidas deportivas,POWERADE,995.0 ml,7790895006036
5cbc69be7af152186c0cd6ae,Bebida Isotonica Manzana Powerade 500 Ml,Bebidas deportivas,POWERADE,500.0 ml,7790895640018
5cbc69be7af152186c0cd693,Bebida Isotonica Mountain Blast Powearde 995 Ml,Bebidas deportivas,POWERADE,995.0 ml,7790895006029
5cbc69be7af152186c0cd6af,Bebida Isotonica Mountain Blast Powerade 500 Ml,Bebidas deportivas,POWERADE,500.0 ml,7790895640025
5cbc69be7af152186c0cd77f,Bebida Isotonica Naranja Gatorade 1.25 Lt,Bebidas deportivas,GATORADE,1.25 lt,7792170110551
5cbc69be7af152186c0cd77b,Bebida Isotonica Naranja Gatorade 500 Ml,Bebidas deportivas,GATORADE,500.0 ml,7792170042012
5cbc69be7af152186c0cd6a3,Bebida Isotonica Pomelo Zero Powerade 500 Ml,Bebidas deportivas,POWERADE,500.0 ml,7790895010033
5cbc69be7af152186c0cd696,Coca Cola 3 Lt,Bebidas sin alcohol,COCA COLA,3.0 lt,7790895006418
5cbc69be7af152186c0cd688,Coca Cola Light Sabor Liviano 1.5 Lt,Bebidas sin alcohol,COCA COLA,1.5 lt,7790895001451
5cbc69be7af152186c0cd689,Coca Cola Light Sabor Liviano 2 Lt,Bebidas sin alcohol,COCA COLA,2.0 lt,7790895001468
5cbc69be7af152186c0cd69a,Coca Cola Light Sabor Liviano 600 Cc,Bebidas sin alcohol,COCA COLA,600.0 cc,7790895006975
5cbc69be7af152186c0cd685,Coca Cola Sabor Original 2.25 Lt,Bebidas sin alcohol,COCA COLA,2.25 lt,7790895000997
5cbc69be7af152186c0cd699,Coca Cola Sabor Original 600 Cc,Bebidas sin alcohol,COCA COLA,600.0 cc,7790895006968
5cbc69be7af152186c0cd682,Coca Cola Sabor Original en Lata 354 Cc,Bebidas sin alcohol,COCA COLA,354.0 cc,7790895000232
5cbc69be7af152186c0cd6ad,Coca Cola sin Azucar 1.5 Lt,Bebidas sin alcohol,COCA COLA,1.5 lt,7790895067556
5cbc69be7af152186c0cd765,Gaseosa Cola Pepsi Light 1.5 Lt,Bebidas sin alcohol,PEPSI,1.5 lt,7791813421351
5cbc69be7af152186c0cd767,Gaseosa Lima Limon 7 Up 1.5 Lt,Bebidas sin alcohol,7 UP,1.5 lt,7791813421528
5cbc69be7af152186c0cd76c,Gaseosa Lima Limon 7 Up 2.25 Lt,Bebidas sin alcohol,7 UP,2.25 lt,7791813423522
5cbc69be7af152186c0cd69b,Gaseosa Lima Limon Crush 2.25 Lt,Bebidas sin alcohol,CRUSH,2.25 lt,7790895007385
5cbc69be7af152186c0cd6a6,Gaseosa Lima Limon Sprite 3 Lt,Bebidas sin alcohol,SPRITE,3.0 lt,7790895064128
5cbc69be7af152186c0cd6a8,Gaseosa Lima Limon Sprite Zero 1.5 Lt,Bebidas sin alcohol,SPRITE,1.5 lt,7790895064173
5cbc69be7af152186c0cd6a7,Gaseosa Lima Limon Sprite Zero 2.25 Lt,Bebidas sin alcohol,SPRITE,2.25 lt,7790895064166
5cbc69be7af152186c0cd68a,Gaseosa Naranja con Vitamina C Fanta Zero 1.5 Lt,Bebidas sin alcohol,FANTA,1.5 lt,7790895002304
5cbc69be7af152186c0cd698,Gaseosa Naranja Crush 2.25 Lt,Bebidas sin alcohol,CRUSH,2.25 lt,7790895006951
5cbc69be7af152186c0cd687,Gaseosa Naranja Fanta 2.25 Lt,Bebidas sin alcohol,FANTA,2.25 lt,7790895001017
5cbc69be7af152186c0cd6a5,Gaseosa Naranja Fanta Splash 600 Cc,Bebidas sin alcohol,FANTA,600.0 cc,7790895063091
5cbc69be7af152186c0cd68b,Gaseosa Naranja Fanta Zero 600 Cc,Bebidas sin alcohol,FANTA,600.0 cc,7790895002342
5cbc69be7af152186c0cd68c,Gaseosa Naranja Zero Fanta 2.25 Lt,Bebidas sin alcohol,FANTA,2.25 lt,7790895002601
5cbc69be7af152186c0cd764,Gaseosa Pepsi 1.5 Lt,Bebidas sin alcohol,PEPSI,1.5 lt,7791813421115
5cbc69be7af152186c0cd76a,Gaseosa Pepsi 2.25 Lt,Bebidas sin alcohol,PEPSI,2.25 lt,7791813423119
5cbc69be7af152186c0cd763,Gaseosa Pepsi 500 Cc,Bebidas sin alcohol,PEPSI,500.0 cc,7791813420118
5cbc69be7af152186c0cd76b,Gaseosa Pepsi Light 2.25 Lt,Bebidas sin alcohol,PEPSI,2.25 lt,7791813423355
5cbc69be7af152186c0cd766,Gaseosa Pomelo Light Paso de los Toros 1.5 Lt,Bebidas sin alcohol,PASO DE LOS TOROS,1.5 lt,7791813421412
5cbc69be7af152186c0cd6a4,Gaseosa Pomelo Schweppes Zero 1.5 Lt,Bebidas sin alcohol,SCHWEPPES,1.5 lt,7790895010088
5cbc69be7af152186c0cd686,Gaseosa Sprite 2.25 Lt,Bebidas sin alcohol,SPRITE,2.25 lt,7790895001000
5cbc69be7af152186c0cd69c,Gaseosa Sprite 600 Cc,Bebidas sin alcohol,SPRITE,600.0 cc,7790895007439
5cbc69be7af152186c0cd697,Gaseosa Tonica Schweppes 1.5 Lt,Bebidas sin alcohol,SCHWEPPES,1.5 lt,7790895006715
5cbc69be7af152186c0cd6a9,Jugo Concentrado Naranja Carioca 1.5 Lt,Bebidas sin alcohol,CARIOCA,1.5 lt,7790895064289
5cbc69be7af152186c0cd595,Jugo de Limon Minerva 500 Ml,Bebidas sin alcohol,MINERVA,500.0 ml,7790070507341
5cbc69be7af152186c0cd6b7,Jugo de Soja Naranja Ades 1 Lt,Bebidas sin alcohol,ADES,1.0 lt,7790895643842
5cbc69be7af152186c0cd6b8,Jugo de Soja Natural Ades 1 Lt,Bebidas sin alcohol,ADES,1.0 lt,7790895643859
5cbc69be7af152186c0cd4dc,Jugo en Polvo Anana Clight Nereidas 8 Gr,Jugos en polvo,CLIGHT,8.0 gr,7622210812872
5cbc69be7af152186c0cd4e1,Jugo en Polvo Diet Manzana Verde Clight Nereidas 8 Gr,Jugos en polvo,CLIGHT,8.0 gr,7622210813572
5cbc69be7af152186c0cd4da,Jugo en Polvo Diet Naranja Clight Nereidas 9 Gr,Jugos en polvo,CLIGHT,9.0 gr,7622210812759
5cbc69be7af152186c0cd4db,Jugo en Polvo Diet Naranja Dulce Clight Nereidas 8 Gr,Jugos en polvo,CLIGHT,8.0 gr,7622210812797
5cbc69be7af152186c0cd4de,Jugo en Polvo Diet Naranja Durazno Clight Nereidas 8 Gr,Jugos en polvo,CLIGHT,8.0 gr,7622210813244
5cbc69be7af152186c0cd4dd,Jugo en Polvo Diet Naranja Mango Clight Nereidas 8 Gr,Jugos en polvo,CLIGHT,8.0 gr,7622210813237
5cbc69be7af152186c0cd4e0,Jugo en Polvo Duo Mango y Pera Clight 7 Gr,Jugos en polvo,CLIGHT,7.0 gr,7622210813534
5cbc69be7af152186c0cd4f8,Jugo en Polvo Frutilla Tang Fresh 25 Gr,Jugos en polvo,TANG,25.0 gr,7622300864149
5cbc69be7af152186c0cd652,Jugo en Polvo Limonada Bc 9.3 Gr,Jugos en polvo,BC,9.3 gr,7790580984212
5cbc69be7af152186c0cd4f7,Jugo en Polvo Limonada Fresh Tang 25 Gr,Jugos en polvo,TANG,25.0 gr,7622300864118
5cbc69be7af152186c0cd501,Jugo en Polvo Limonada Tang 18 Gr,Jugos en polvo,TANG,18.0 gr,7622300868697
5cbc69be7af152186c0cd4d9,Jugo en Polvo Manzana Deliciosa Clight Nereidas 7 Gr,Jugos en polvo,CLIGHT,7.0 gr,7622210812711
5cbc69be7af152186c0cd635,Jugo en Polvo Manzana Roja Arcor 20 Gr,Jugos en polvo,ARCOR,20.0 gr,7790580105853
5cbc69be7af152186c0cd4fe,Jugo en Polvo Manzana Tang 18 Gr,Jugos en polvo,TANG,18.0 gr,7622300868512
5cbc69be7af152186c0cd4e2,Jugo en Polvo Manzana Verde Clight 8 Gr,Jugos en polvo,CLIGHT,8.0 gr,7622210813619
5cbc69be7af152186c0cd502,Jugo en Polvo Multifruta Vitaminas Tang 18 Gr,Jugos en polvo,TANG,18.0 gr,7622300868727
5cbc69be7af152186c0cd636,Jugo en Polvo Naranja Arcor 20 Gr,Jugos en polvo,ARCOR,20.0 gr,7790580105860
5cbc69be7af152186c0cd504,Jugo en Polvo Naranja Banana Tang 18 Gr,Jugos en polvo,TANG,18.0 gr,7622300868789
5cbc69be7af152186c0cd651,Jugo en Polvo Naranja Bc 9.7 Gr,Jugos en polvo,BC,9.7 gr,7790580984113
5cbc69be7af152186c0cd4ff,Jugo en Polvo Naranja Dulce Tang 18 Gr,Jugos en polvo,TANG,18.0 gr,7622300868543
5cbc69be7af152186c0cd4f5,Jugo en Polvo Naranja Durazno Verao 10 Gr,Jugos en polvo,VERAO,10.0 gr,7622300861100
5cbc69be7af152186c0cd500,Jugo en Polvo Naranja Mango Tang 18 Gr,Jugos en polvo,TANG,18.0 gr,7622300868635
5cbc69be7af152186c0cd4fd,Jugo en Polvo Naranja Tang 18 Gr,Jugos en polvo,TANG,18.0 gr,7622300868482
5cbc69be7af152186c0cd4f6,Jugo en Polvo Naranja Tang Fresh 25 Gr,Jugos en polvo,TANG,25.0 gr,7622300864088
5cbc69be7af152186c0cd4f4,Jugo en Polvo Naranja Verao 10 Gr,Jugos en polvo,VERAO,10.0 gr,7622300861049
5cbc69be7af152186c0cd653,Jugo en Polvo Nararanja Dulce Bc 9.5 Gr,Jugos en polvo,BC,9.5 gr,7790580984410
5cbc69be7af152186c0cd4df,Jugo en Polvo Pomelo Amarillo Clight Nereidas 10 Gr,Jugos en polvo,CLIGHT,10.0 gr,7622210813497
5cbc69be7af152186c0cd503,Jugo en Polvo Pomelo Rosado Tang 18 Gr,Jugos en polvo,TANG,18.0 gr,7622300868758
5cbc69be7af152186c0cd6a2,Jugo Listo Manzana Cepita 1 Lt,Bebidas sin alcohol,CEPITA,1.0 lt,7790895009853
5cbc69be7af152186c0cd6ab,Jugo Listo Manzana Cepita 1 Lt,Bebidas sin alcohol,CEPITA,1.0 lt,7790895064340
5cbc69be7af152186c0cd683,Jugo Listo Manzana Cepita 200 Ml,Bebidas sin alcohol,CEPITA,200.0 ml,7790895000720
5cbc69be7af152186c0cd6b6,Jugo Listo Manzana Multi Ades 1 L t,Bebidas sin alcohol,ADES,1.0 lt,7790895643835
5cbc69be7af152186c0cd6ac,Jugo Listo Multifruta Cepita 1 Lt,Bebidas sin alcohol,CEPITA,1.0 lt,7790895065217
5cbc69be7af152186c0cd684,Jugo Listo Multifruta Cepita 200 Ml,Bebidas sin alcohol,CEPITA,200.0 ml,7790895000737
5cbc69be7af152186c0cd6aa,Jugo Listo Naranja 1 Lt,Bebidas sin alcohol,CEPITA,1.0 lt,7790895064333
5cbc69be7af152186c0cd6b4,Jugo Listo Naranja Cepita 200 Ml,Bebidas sin alcohol,CEPITA,200.0 ml,7790895641596
5cbc69be7af152186c0cd847,Jugo Listo Naranja Citric 1 Lt,Bebidas sin alcohol,CITRIC,1.0 lt,7798085680141
5cbc69be7af152186c0cd846,Jugo Listo Naranja Citric 500 Ml,Bebidas sin alcohol,CITRIC,500.0 ml,7798085680127
5cbc69be7af152186c0cd6a1,Jugo Listo Naranja Tentacion Cepita 1 Lt,Bebidas sin alcohol,CEPITA,1.0 lt,7790895009815
5cbc69be7af152186c0cd6b5,Jugo Naranja Tentacion Cepita 1.50 Lt,Bebidas sin alcohol,CEPITA,1.5 lt,7790895641800
5cbc69be7af152186c0cd6b9,Jugo Sabor Soja Tropic Ades 1 Lt,Bebidas sin alcohol,ADES,1.0 lt,7790895643866
5cbc69be7af152186c0cd4cc,Cacao en Polvo Instantaneo Nesquik 360 Gr,Cacao y café,NESQUIK,360.0 gr,7613034449993
5cbc69be7af152186c0cd4cd,Cacao en Polvo Instantaneo Nesquik 800 Gr,Cacao y café,NESQUIK,800.0 gr,7613034453600
5cbc69be7af152186c0cd5b6,Cafe Cappuccino Instantaneo Light Doy Pack La Virginia 100 Gr,Cacao y café,LA VIRGINIA,100.0 gr,7790150160909
5cbc69be7af152186c0cd5b5,Cafe Cappuccino Instantaneo Tradicional Doy Pack La Virginia 125 Gr,Cacao y café,LA VIRGINIA,125.0 gr,7790150160701
5cbc69be7af152186c0cd4c2,Cafe en Capsulas Au Lait NesCafe Dolce Gusto 16 Un 160 Gr,Cacao y café,NESCAFÉ,160.0 gr,7613033174728
5cbc69be7af152186c0cd4ba,Cafe en Capsulas Cappuccino NesCafe 8 Un 200 Gr,Cacao y café,NESCAFÉ,8.0 un,7501059273276
5cbc69be7af152186c0cd4c1,Cafe en Capsulas Cortado Expreso Macchiato NesCafe Dolce Gusto 159 Gr,Cacao y café,NESCAFÉ,100.0 gr,7613032396350
5cbc69be7af152186c0cd4b9,Cafe en Capsulas Expreso NesCafe Dolce Gusto 16 Un 96 Gr,Cacao y café,NESCAFÉ,16.0 un,7501059273252
5cbc69be7af152186c0cd4b8,Cafe en Capsulas Lungo NesCafe Dolce Gusto 16 Un 112 Gr,Cacao y café,NESCAFÉ,112.0 gr,7501059273245
5cbc69be7af152186c0cd794,Cafe en Saquitos Bonafide Sensaciones 100 Gr,Cacao y café,BONAFIDE,100.0 gr,7792360070153
5cbc69be7af152186c0cd4d5,Cafe Instantaneo Descafeinado NesCafe 100 Gr,Cacao y café,NESCAFÉ,100.0 gr,7613035379213
5cbc69be7af152186c0cd4d2,Cafe Instantaneo NesCafe Dolca 170 Gr,Cacao y café,NESCAFÉ,170.0 gr,7613035068391
5cbc69be7af152186c0cd597,Cafe Instantaneo Seleccion Arlistan 170 Gr,Cacao y café,ARLISTÁN,170.0 gr,7790070936479
5cbc69be7af152186c0cd4d3,Cafe Instantaneo Suave NesCafe Dolca 100 Gr,Cacao y café,NESCAFÉ,100.0 gr,7613035070981
5cbc69be7af152186c0cd4d1,Cafe Instantaneo Suave NesCafe Dolca 170 Gr,Cacao y café,NESCAFÉ,170.0 gr,7613035067837
5cbc69be7af152186c0cd4c5,Cafe Instantaneo Torrado Dolca NesCafe 170 Gr,Cacao y café,NESCAFÉ,170.0 gr,7613034235404
5cbc69be7af152186c0cd4d4,Cafe Mokaccino Instantaneo NesCafe Dolca 125 Gr,Cacao y café,NESCAFÉ,125.0 gr,7613035161580
5cbc69be7af152186c0cd5be,Cafe Molido Torrado Clasico Equilibrado La Morenita 250 Gr,Cacao y café,LA MORENITA,250.0 gr,7790170901872
5cbc69be7af152186c0cd5bf,Cafe Molido Torrado Clasico Equilibrado La Morenita 500 Gr,Cacao y café,LA MORENITA,500.0 gr,7790170901902
5cbc69be7af152186c0cd5b3,Cafe Molido Torrado Clasico Equilibrado La Virginia 250 Gr,Cacao y café,LA VIRGINIA,250.0 gr,7790150006122
5cbc69be7af152186c0cd5b4,Cafe Molido Torrado Clasico Equilibrado La Virginia 500 Gr,Cacao y café,LA VIRGINIA,500.0 gr,7790150006153
5cbc69be7af152186c0cd632,Cafe Molido Torrado en Bolsa Cabrales 250 Gr,Cacao y café,CABRALES,250.0 gr,7790550000157
5cbc69be7af152186c0cd633,Cafe Molido Torrado en Bolsa Cabrales 500 Gr,Cacao y café,CABRALES,500.0 gr,7790550000164
5cbc69be7af152186c0cd598,Cafe Seleccion Arlistan 100 Gr,Cacao y café,ARLISTÁN,100.0 gr,7790070936493
5cbc69be7af152186c0cd4c4,Cafe Suave Doypack Dolca 170 Gr,Cacao y café,NESCAFÉ,170.0 gr,7613034235374
5cbc69be7af152186c0cd85a,Bocaditos de Pollo Nuggets Crocantes Sadia 900 Gr,Carnes congeladas,SADIA,900.0 gr,7798183044470
5cbc69be7af152186c0cd553,Bocaditos Rebozados de Pollo Granja del Sol 400 Gr,Carnes congeladas,GRANJA DEL SOL,400.0 gr,7790070016300
5cbc69be7af152186c0cd656,Hamburguesas de Carne Clasicas sin TACC Paty 12 Un 960 Gr,Carnes congeladas,PATY,960.0 gr,7790670050667
5cbc69be7af152186c0cd655,Hamburguesas de Carne Clasicas sin TACC Paty 4 Un 320 Gr,Carnes congeladas,PATY,320.0 gr,7790670050650
5cbc69be7af152186c0cd657,Hamburguesas de Carne Finitas Paty 2 Un 110 Gr,Carnes congeladas,PATY,110.0 gr,7790670050728
5cbc69be7af152186c0cd5f6,Hamburguesas de Carne Vacuna Clasicas Swift 4 Un,Carnes congeladas,SWIFT,4.0 un,7790360026576
5cbc69be7af152186c0cd658,Hamburguesas de Carne Vacuna Paty Express 4 Un 276 Gr,Carnes congeladas,PATY,276.0 gr,7790670050766
5cbc69be7af152186c0cd659,Medallon de Carne Tipo Milanesa Paty 2 Un 200 Gr,Carnes congeladas,PATY,180.0 gr,7790670050957
5cbc69be7af152186c0cd5f7,Medallones de Carne Clasicos Supercongelados Swift 4 Un 276 Gr,Carnes congeladas,SWIFT,276.0 gr,7790360966841
5cbc69be7af152186c0cd654,Medallones de Carne Light sin TACC Paty 4 Un 320 Gr,Carnes congeladas,PATY,320.0 gr,7790670050629
5cbc69be7af152186c0cd557,Milanesas de Soja Calabaza Flowpack Granja del Sol 330 Gr,Otros congelados,GRANJA DEL SOL,330.0 gr,7790070031839
5cbc69be7af152186c0cd556,Milanesas de Soja Espinaca Flowpack Granja del Sol 330 Gr,Otros congelados,GRANJA DEL SOL,330.0 gr,7790070031822
5cbc69be7af152186c0cd555,Milanesas de Soja Flowpack Granja del Sol 330 Gr,Otros congelados,GRANJA DEL SOL,330.0 gr,7790070031808
5cbc69be7af152186c0cd554,Milanesas de Soja Lucchetti 4 Un 290 Gr,Otros congelados,LUCCHETTI,290.0 gr,7790070031549
5cbc69be7af152186c0cd760,Aceitunas Verdes Clasicas Doy Pack Castell 100 Gr,Conservas,CASTELL,100.0 gr,7791675350011
5cbc69be7af152186c0cd75d,Aceitunas Verdes Clasicas Doypack Castell 180 Gr,Conservas,CASTELL,180.0 gr,7791675000503
5cbc69be7af152186c0cd75e,Aceitunas Verdes Descarozadas en Doypack Castell 150 Gr,Conservas,CASTELL,150.0 gr,7791675303000
5cbc69be7af152186c0cd776,Aceitunas Verdes Descarozadas en Salmuera Nucete 150 Gr,Conservas,NUCETE,150.0 gr,7792070001102
5cbc69be7af152186c0cd775,Aceitunas Verdes Descarozadas en Salmuera Nucete 190 Gr,Conservas,NUCETE,190.0 gr,7792070001065
5cbc69be7af152186c0cd777,Aceitunas Verdes Rellenas con Morron en Salmuera Nucete 300 Gr,Conservas,NUCETE,300.0 gr,7792070001126
5cbc69be7af152186c0cd75f,Aceitunas Verdes Rellenas en Doy Pack Castell 180 Gr,Conservas,CASTELL,180.0 gr,7791675304007
5cbc69be7af152186c0cd864,Atun en Aceite Gomes Da Costa 170 Gr,Conservas,GOMES DA COSTA,170.0 gr,7891167011731
5cbc69be7af152186c0cd865,Atun en Lomitos al Natural Gomes Da Costa 170 Gr,Conservas,GOMES DA COSTA,170.0 gr,7891167011755
5cbc69be7af152186c0cd54a,Choclo Desgranado Granja Del Sol 300 Gr,Conservas,GRANJA DEL SOL,300.0 gr,7790060007967
5cbc69be7af152186c0cd650,Jardinera Arcor 300 Gr,Conservas,ARCOR,300.0 gr,7790580983307
5cbc69be7af152186c0cd494,Sardinillas en Aceite Lata Coto 81 Gr,Conservas,COTO,81.0 gr,12-1-2800000937881
5cbc69be7af152186c0cd7b4,Azucar Impalpable Dos Anclas 250 Gr,Endulzantes,DOS ANCLAS,250.0 gr,7792900092898
5cbc69be7af152186c0cd820,Azucar Light Doypack Hileret 500 Gr,Endulzantes,HILERET,500.0 gr,7794940000536
5cbc69be7af152186c0cd81f,Edulcorante con Sacarina en Sobres Hileret Clasico 100 Un,Endulzantes,HILERET,100.0 un,7794940000116
5cbc69be7af152186c0cd821,Edulcorante Liquido Hileret Clasico 250 Cc,Endulzantes,HILERET,250.0 cc,7794940000819
5cbc69be7af152186c0cd822,Edulcorante Liquido Hileret Clasico 500 Cc,Endulzantes,HILERET,500.0 cc,7794940000826
5cbc69be7af152186c0cd823,Edulcorante Liquido Hileret Sweet 400 Cc,Endulzantes,HILERET,400.0 cc,7794940000840
5cbc69be7af152186c0cd7b0,Aji Molido Dos Anclas 50 Gr,Especias,DOS ANCLAS,50.0 gr,7792900009063
5cbc69be7af152186c0cd7b2,Ajo Deshidratado Dos Anclas 25 Gr,Especias,DOS ANCLAS,25.0 gr,7792900009292
5cbc69be7af152186c0cd7b3,Canela Molida Dos Anclas 30 Gr,Especias,DOS ANCLAS,30.0 gr,7792900009346
5cbc69be7af152186c0cd5b9,Condimento para Pizza Naturalidad Intacta Alicante 50 Gr,Especias,ALICANTE,50.0 gr,7790150490457
5cbc69be7af152186c0cd7ae,Oregano Dos Anclas 25 Gr,Especias,DOS ANCLAS,25.0 gr,7792900009001
5cbc69be7af152186c0cd7af,Pimienta Blanca Molida Dos Anclas 25 Gr,Especias,DOS ANCLAS,25.0 gr,7792900009025
5cbc69be7af152186c0cd5ba,Provenzal Deshidratado Naturalidad Intacta Alicante 50 Gr,Especias,ALICANTE,50.0 gr,7790150570340
5cbc69be7af152186c0cd7a9,Sal con Hierbas en Salero Dos Anclas 200 Gr,Especias,DOS ANCLAS,200.0 gr,7792900000053
5cbc69be7af152186c0cd59d,Sal Fina en Estuche Celusal 500 Gr,Especias,CELUSAL,500.0 gr,7790072002080
5cbc69be7af152186c0cd7ab,Sal Fina en Estuche Dos Anclas 500 Gr,Especias,DOS ANCLAS,500.0 gr,7792900000138
5cbc69be7af152186c0cd59b,Sal Fina en Paquete Celusal 500 Gr,Especias,CELUSAL,500.0 gr,7790072001014
5cbc69be7af152186c0cd7ac,Sal Fina en Paquete Dos Anclas 500 Gr,Especias,DOS ANCLAS,500.0 gr,7792900000206
5cbc69be7af152186c0cd59c,Sal Fina en Salero Celusal 500 Gr,Especias,CELUSAL,500.0 gr,7790072001038
5cbc69be7af152186c0cd7b1,Sal Fina Light en Estuche Dos Anclas 500 Gr,Especias,DOS ANCLAS,500.0 gr,7792900009124
5cbc69be7af152186c0cd7dc,Sal Fina Modificada 66% Menos de Sodio Genser 300 Gr,Especias,GENSER,300.0 gr,7793433000497
5cbc69be7af152186c0cd7db,Sal Fina Modificada 66% Menos de Sodio Genser 90 Gr,Especias,GENSER,90.0 gr,7793433000480
